#OTUID	taxonomy	confidence
462e6532386aa8764d48384acc1d9758	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
462f3f69b49d98096758a4b8048f39ef	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
4630e3f39c2129d449c2ac57740a43a2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.55
4634ccd911ea31a2b5cdfc7eb0898bac	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
4636f6a8f779a6ad7b8741bb143aa204	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Lycaenidae	0.55
46487d267e60485235575c58538f8a80	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
4652a27454a6d9c272824670bb9f3add	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
4656091ae8003d962062aa951ee9d351	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
4656cc2d3603e046b664ffad78470388	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
46609af59b42b4b227d192e68c29d026	k__Metazoa;p__Arthropoda;c__Insecta	1.0
4660c148f443e59c6b464c0064a7a7ef	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
46746766a412a8cbbc535b1f4fbe4660	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
4679d27000e64d8994064722d7706ad9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
4684b8586315ba3602a2acad246c5331	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
46a6a543236d488d60945af15f3676e6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
46affad65112a5c1bfb11877d156f8f6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
46b9cbfb653db9a5d2936f33c26edf66	k__Metazoa;p__Arthropoda;c__Insecta	0.857
46d7aebfd5459347b5df9e881b997332	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
46dad751e9f7917f3e9f3f5622e61511	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
46ffb3b596b7f9ed91de4b704d5088cb	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
47077eca927e90070a6ff99e4221c4d5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
47093548000971451c4a519498967516	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
471a54742ce5ad55706f655cf0e86229	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
4739d1153b763df363f2ec2b6075f8e4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
4795f8479f6576184426e26d072a5b86	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
479e0ee9acf2f3864b97f62259974c66	k__Metazoa;p__Arthropoda;c__Insecta	0.55
47a0ef149258a94ec90fe6f4317a5685	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
47a3a8865ebb2f9a87035005e91c3cfd	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
47a808ca4d1234cf9c2e07e9b1251fbc	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
47aa8902ee59bd818e4113755f790cc4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
47cf02fd74aeaa0d88a065e97af2166e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
47d385f5b872ace9ff9dbaf3bed4300e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
47d4ef37206de6caf4b26a83659c1a74	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
47daf8bd8a736a963058a3cde1b367e3	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
47e0ecdf45993d2d384ab814f7270d07	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
47e38cb4c3aa02a561f1ead34b4a0358	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
47ec2fd4fe091dd637afa5b2808febc2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
48011741abd46cfe20bc8907cc038cc8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
481909af9e9cb89a56fce8f295a79ace	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
48455957f6b1cfbb9f776333967be17d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
484dc7ed622bd9a4b351283f1cd8335b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
4856930f50bf9528ac86b3108f5ea191	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
48783a0c4f8370140b316e00cc2748e6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
4882bd07a243abfa67cd2dcbde5d1f2d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
48854c6cab280ae865e0da4090ccaac4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
488a033dbc57f2c7c917ba5253b5fdc1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
48976f4183017c8ce90c34c3dd776a8e	k__Metazoa;p__Arthropoda;c__Insecta	0.6
48bdb2f16cf90bc4b47683df1e5eead6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
48d3daef1444f4ff154832a149bbd662	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
48d95391dcc7bb7270ebca43da1c1469	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
48ef00c94ac4e333000f817397b7596f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
48fcdd9eeab46b2c88a3e548457995db	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
490c322207c908165d42081558baa5f7	k__Metazoa;p__Arthropoda;c__Insecta	1.0
492a0419214bb6bec2db6bd3513cb489	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
492f5707734dab2bcd69ea0b0c94a007	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
494366e3ec745dc609fc7e2d30249d6d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
494e3cf6df1157c3be3134a4ccb0189c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
4951d34d34c68bd4736dd1c48a1ef047	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
4952056d3fc3a192d80c59e4318554cf	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
49736fdbd6d44aded81bdc96d43801ad	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.579
4989be1590d66227d63664162933a91c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
49922ed4548972811ad317c295f9cfab	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
4993380c056bede12711629505f9e7c6	k__Metazoa;p__Arthropoda;c__Insecta	1.0
49937b9bd1e0a33a43b8db7b316ce651	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
49ae06af47d495efd7c5afe471a24af5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
49c9e3cce0a73818c5e75fe11dd124b0	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
49ceb33b1cc4afeb582d010bf9224852	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
49d43178031af7991f2f6a71fbe5519d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
49e18de27d3a279ebd2ecd28c5b5ff8d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
49e19d1b6c83451e93d6b2f2d782f521	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
49e626e208baaafaad85821202148f24	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
49f24975a7799d3dbfa2ba21040a3935	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.667
4a0366eaf87618fa611a57090c4ec841	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
4a39dd8791d108597d3445d801df645f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
4a4b2cede400f9812ec4f9d08b706790	k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Drosophilidae	0.6
4a624b31245173dfa20b7fcdc4b9e55e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
4a6ba9c6ee93bfb19395ccede313672a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
4a7aa77a157ca6c3c6b102be41eacda1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
4a84cf37f147fa59109f0c5de9def5a5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
4a93f475c1c4d8099ee6ba7595b4ce99	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
4aac4172d3fcd4570f845df383f39003	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
4ab9231ff1a8f47c5304ef54ded07408	k__Metazoa;p__Arthropoda;c__Insecta	1.0
4ab935a8ed4a31c6d6eb69bb11ef867d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
4ac98403054436bc66277ba9d06b64ff	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
4acab38e4dd058159728a8ee8aa775f6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
4ad48708b81dc278c55f31fbb8fd57cf	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
4ae4b9248acd144a0106a86080039200	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
4aeb72d18aefd6580043772c359bdcaa	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
4affc1f42008223837650bdd392b3f55	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
4b0a904207ee294ee3e8afad01440c5b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
4b14881552c460b67a46e6a3bbfb5d62	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
4b193ef1437c344c59fcf92d72d587c6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
4b2644eaa0877e3ea12043b1023c7886	k__Metazoa;p__Arthropoda;c__Insecta	1.0
4b268b84dd6bbe7b8ad0b5ac1333ab1c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
4b2c07dc5af72b550883ca7129f49e36	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
4b3184244828e2de0c6d6f000a92e122	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
4b45f8a1dcf413f13294f3c9f9eaa89c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
4b48f1ac45e514206fef699cb6a73ae1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
4b553a13336a5eeb0391f8d370c88dba	k__Metazoa;p__Arthropoda;c__Insecta	1.0
4b601741a6a681b2f7948e9a8d3358ee	k__Metazoa;p__Arthropoda;c__Insecta	0.75
4b664efb2726979c10c7482efe4a2747	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
4b7a20e3fb016aed76a65ec3be775bc5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
4b81272161d30375b30c90bc7dcb9df3	k__Metazoa;p__Arthropoda;c__Insecta	0.9
4b9c94d86350e4d5ecc0e41f04b9773c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
4bd2f4214e9e44dd400502ceed41fbd8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
4bd63ee92862df2884623ae69ed96a63	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
4be2b2c696a9d33ab3d42cd68620831f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
4be53c3507416ed715c4052769849102	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
4beaef24996916748285e235f022af0e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
4bf0291c4424818d3f4e89844274bd88	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
4c0153c950073e4aeeed649a4f2276c1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
4c23fd4da7ca243e529c479b6ce98451	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
4c276d89c72943beef75f65c19f64c7b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
4c2d6c596f9c1485603e5b024b8e65a7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
4c40fa27a54ddaa22e5370f9ccdb540f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
4c4397e6a6d45c3461a93e3294003b2b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
4c476c296e3e7b1a3d9d2e659a98107f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
4c49bfb3bbad8b485c47d2c9dc9bc74d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
4c4e01eb7c43c1056522974b2c3ac7a8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
4c5c9d6cc0fe6b9fc37ac16c824e1f63	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
4c6dc050a52325ea1528e7b8e8742962	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
4c705742e3cd15b682800af0aa4cb3cb	k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera	0.55
4c90e3873dbd7387f0af581762031a01	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
4cb86f25b78f136b02b1e7fa38171004	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
4cbc0a4b0d1d19eaa7fdaf53585febc4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
4cce59f9645aecfc432fb08141da9707	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
4cdcdad03946b4de256fc00bd2d7c601	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
4ce97925df5277d0b91eb37d37075965	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
4cfaa5b5ed36533a85d36ac6b8e2bf63	k__Metazoa;p__Arthropoda;c__Insecta	1.0
4d02ba399ecff223bf2d4bccabb23929	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
4d0cb6af846edf673d270965124685e2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
4d1c802426a564d7d1e88543c6d94992	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
4d1ecff709f62cb8211f934e9128e0ae	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
4d35dd164494f07c49f4cef61e85a1d7	k__Metazoa;p__Arthropoda;c__Insecta	1.0
4d3a078b26a0f80301840ac5087213e6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
4d98a28f3eb95c272d91587841805cc8	k__Metazoa;p__Arthropoda;c__Insecta	1.0
4da24ecf778bbcf76f07991c41f95209	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
4daf94c4f6fe68fb05fd1ecd42b2d0b5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
4dc31c52d4ebcb348ea6569ff4b51390	k__Metazoa;p__Arthropoda	1.0
4ddad2b36c173f6a27265d554f6fe52b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
4def212f58db01a290e23ce521bd673c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
4df0986d73a99e4a7a9e01138cacfa92	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
4dff6d998a6844612f9c81065bc132a5	k__Metazoa;p__Arthropoda;c__Insecta	1.0
4e1ad40da5717d913d2a5cbba594db91	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
4e269f807adf139cba45029cb9c47ca9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
4e352d398fd7ba6eab0b414b79296a87	k__Metazoa;p__Arthropoda;c__Insecta	1.0
4e5c9691312c8c2d4590a07eebff42c3	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
4e6a2705bb3f939e118bdf8bec8bb07f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
4e6b22a63c2920864d6e0de80b441be2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
4e6c2f83a7f2eb340473d72cbab87eee	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
4e718f40e221d403a8ff0509c69767d4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
4e8e1532ac3df8c411ad1494a23f29f6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
4e9e737e4e37a2ff14a7855368fed669	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.8
4ebb7253b05ba7204280e71b40b97c1a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
4ec4d97ef1b555c554e9fe6ba8494005	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
4ece1c7ea2008a80c1c45387402b65f1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
4eda4e562d91d69499ad14e5714aa132	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Lycaenidae	0.8
4f1cfcdcad4c7f3e986523795aac3f98	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
4f4ce22fad7a53a598c6121dfe0e0c1d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Papilionidae;g__Papilio	0.55
4f91b57206e091c588f457f0b7d167f1	k__Metazoa;p__Arthropoda;c__Insecta	1.0
4f9531ff99d84af5e36c915c34b12752	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
4fb4af7e431e8e85226a182dcf9ccb64	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
4fbf4c6eba6b0613504ae6a8e0aadf80	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
4fcf997c16b3eb2fe87629a626e7040d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
4fd3933284cc38b665455e6f1452983d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
4fd5714aaef9003bb1f2b41527810956	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
4fdb4d5f750bb3ee00411e5a1965e99f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
4fdc31e7814000e8205a4453ab8fc8f1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
4fec70caa454d70140ed11395988a0da	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
50079aba15f58eb385401759985d9852	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
5009195b6b78e26f719a24fdf02a5f9d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
50210fb1ce347fc406992879a16067bf	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
5027026d170597af7f515d88d7fd485b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.6
503431306d11ac8fd806f1c9075085b0	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
50435d04d11255cbd6a260ca24eecb60	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
504fce96f0e0df1a16e1dddacf8ef97e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
5077fefc780366b22335dca3b0eb39fa	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
50794f3c0628fe2b465006cf2f768123	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
50aef4e41b1e3d58569bb6fef2816c71	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
50cbb508871166c5c1a6fb38b1969b46	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
50d1dc6ce78f083d61bb6207c7fb13e6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
50f1aa840f24c464336675e56cebbc6e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
50f2cf5b355f4e85fdf621d06691623a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
50f6024f9b7765ad92a9259d08dce606	k__Metazoa;p__Arthropoda;c__Insecta	1.0
50fa23e00ef5027079e1855eb35a01bf	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
5106a8dbf61994da2c9d9786078514f7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Lycaenidae	0.55
5113afa3cc93d6803f68372a3927c3e8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
511b6ceb943652591d653e515119ead8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
512447dd24848d92b78737532572618b	k__Metazoa;p__Arthropoda;c__Insecta	1.0
5125b79e353f71639375d26c1c75ebe0	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.6
51330b4ff430a0974a76c7f8d9890e68	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
513f3cea4097eadb5dd795c7dd4711d9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
5176b9201eceb8425e10e3205e9e617b	k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Calliphoridae;g__Calliphora;s__vicina	0.85
519abc3553a4777633ffec0238fe3e30	k__Metazoa;p__Arthropoda;c__Insecta	1.0
519e25a29008cd92865d8827ce17dc56	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
519f653e7b8532890a7e30951e98727f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
51a6bde694fa15c8c122fd71f0c1669c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
51b55b4be22be80e9c92ecdbc11bf57c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
51bcd2531aca2ef383efead3322c48a8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
51c757e19b691a89e041845f5e891964	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
51dff9ad71b994052df59037b4bd6dc0	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
51efcde0435ced41be40c17020179870	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
51f37cc8d086a612973c800fe035aa58	k__Metazoa;p__Arthropoda;c__Insecta	1.0
51f4159e294fb8b263bb46013712a18d	k__Metazoa;p__Arthropoda;c__Insecta	0.7
52037832cddcef897da484710294bcdc	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
5208744cb230262635446bca0f64132b	k__Metazoa;p__Arthropoda;c__Insecta	1.0
5217aae876a73cb0ecfc268d3ae951e8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
5239fdf073886f23a48e283f364238b4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
5239fee8d232ffb205968c26fcdab580	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
524dfad5655a2a9928893a9053d9d272	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
52597dc95bfdccead252467e21f9f0b8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
527b8d0c1a3b8b9a1258a607fbad5093	k__Metazoa;p__Arthropoda;c__Insecta	1.0
5298a231acf3f1609646a9a7c9b4c991	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
52a9397d362df46cb584a843fb3a570b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.6
52c00781e768757ea8cbdeeadee3a295	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
52c8186b53b43f38b2db6ce438e00fe6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
52ca83441f6c494147d7b3a36e9e7b1f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
52dcba154ff1817777e2787cc32bfc38	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
52e3d7fcea8b637bdf45087ec0fd4015	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
52e77936a14f3b40c51f8a20e6bc2e1f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
53086a2a2d8e6b9afb3d2fd0a2e0e696	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
5312cd00b581748d2f35e5d831b0b888	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
532535cba83c61021fc1d38f7791058e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
53337b96671ba465ec7ac211e4194aca	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
5342af7f52cfe81e7018cbb9df664368	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
534f421a522a7aa943909747eb7a5809	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
53734eeae48bf24a069381dd49acc6f1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Lycaenidae	0.6
539bdb595751b4c6a66d89114dec5ec6	k__Metazoa;p__Arthropoda;c__Insecta	0.85
53a0041c95bd5aec7a888c3157e9fd1f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
53aced3e3587bfc8e6ba2ae2f1c36e58	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
53c5cdcfc1d29e6b1bbb5c943dfdba0f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
53c9fc94a47e73372061a101411e98b7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.55
53d6d4daf001fbfd36344bc9a65700c5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
53d6f2191db4e6bc282599aab4e36124	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.65
53e09020f855a4c2730bd6b46b9c8743	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
